distance_km,prep_time_min,traffic_level,rain,delivery_min
4.003058345493763,18.31543166137558,1,1,40.133632634931615
1.6232293110734144,11.061762590868241,1,1,28.20340448849385
8.368679804889805,11.731080773734524,3,1,55.30781394887886
5.561753678005415,14.432104077615566,1,0,37.95763840411428
1.9034397007149564,5.501779944443159,3,1,30.202357690831896
6.194534466279607,13.051979139579457,2,1,44.80860499379711
0.8954679928250115,10.286200174913617,3,1,30.102839243904057
10.957184623905993,13.187433804447867,1,0,52.34900114378794
3.4759697884001945,7.99405329548128,1,0,24.05906759389045
8.119006270070793,27.263182018497375,3,1,63.37242967043663
4.084677375028226,19.839811338851217,3,0,43.3932596649269
6.480782243544825,21.97755797861224,1,1,49.025381345357445
6.787168212447716,24.729280965183456,2,1,52.384820523942714
2.625826238543561,17.46105497322643,2,1,39.46742226711213
11.650223219292423,7.173007202185592,3,1,63.165853316523126
9.414027468652817,18.427663545463695,2,1,56.13527485407586
11.304237827988175,19.671027950521978,1,1,58.05989846276449
10.790514529917962,23.635986854608248,3,1,69.5214962819947
7.375849756327479,15.791488655741984,1,0,43.30263044106125
11.101553702765843,8.189507569889095,1,0,49.96979737503295
1.5176637735970742,12.094397644968112,2,0,26.521963662221772
2.75380291782017,14.077057409965878,3,0,34.804992876093685
1.0201138224711879,21.147931033290032,3,0,34.77257542554559
4.24129880377754,19.269457616722796,2,0,36.57490995258778
4.969788831429043,13.902418147446156,1,0,36.624793108805605
3.620513865399803,29.66288121982449,1,1,47.007147164339145
10.030481355247188,20.144370483922177,1,1,58.03569098533626
4.602663256976276,10.930669793399861,1,1,35.76099248695445
3.730746861404879,7.544561815510093,3,1,37.896135728201955
6.741004956319857,8.8214784796083,3,0,44.57339964832388
2.1206285872097705,11.148943209612703,2,0,25.668616945363382
9.725265278671456,9.017034331488892,2,1,49.13879237291664
1.3573324023173645,9.664175601282643,3,1,27.442287966739507
11.84919977090595,12.127379217346178,3,0,59.22503017679858
9.38081484691156,9.334339882368871,1,1,49.05580471599256
2.785230337642983,27.41913561566063,1,1,40.471115850232295
0.5635043469214276,7.005843641541055,2,1,23.920505208670345
9.877806427230594,18.112784739256366,3,1,63.784760459531405
8.628859454247596,15.259920674741538,2,0,48.49407405347865
8.883582432471353,29.55946542271516,3,1,65.38780103574287
9.369608986888377,7.800972554201309,1,1,47.68192147524766
1.351513494942039,14.946389976143541,2,0,28.64828869524354
4.622355878259135,29.236760831884222,2,0,43.50100063841529
1.8324941845389917,26.637678147349508,3,1,42.57288021598728
10.425689397569325,25.426801773732,1,0,54.39464806904285
7.667928458516916,11.447570676123496,2,1,44.999290312208615
4.305327285805466,9.272189684751645,1,1,32.518890919973344
1.2309210282892717,21.716080498110774,2,0,32.15058360963934
4.076296699730115,28.234399728189643,1,1,44.51736210377165
4.239608203307591,18.919072325348246,3,1,46.73176623701911
8.890471050887736,19.290317236747498,2,1,57.50373309119204
7.831910920584951,11.999477341507104,2,1,48.7174561918008
10.702946539627755,24.23732332979842,1,0,52.755460342235374
5.930471639362417,9.676093713938084,1,0,35.16450871007924
1.8753338282904695,13.091980910106091,2,1,34.62343917850437
8.702315053064442,15.63591096541042,3,0,52.032178186304
9.249028059094321,17.690259467111375,1,1,53.059568616336676
6.954687772049207,11.060243310377006,1,1,42.02621096025351
9.36612256947745,7.870920618480088,1,1,48.52349769836949
6.178649358190493,20.265501061040816,2,1,53.075035624448546
6.511427537892931,12.215763831006395,2,1,48.18332340286124
5.416721711123321,19.530955535565308,2,0,41.21491000388136
0.7923199575570947,8.859067881855058,2,1,27.77732832478479
1.7407514104230013,17.028502546370436,3,0,35.94806949623669
0.8614356353974439,18.314735813789646,3,0,32.38983872325567
7.818719729533474,6.295588420560673,2,1,46.224113432056484
4.115093782377757,13.415106954848014,3,1,44.286345709376455
6.348562948394082,8.360366923474356,1,1,37.65536595413992
10.93701445015007,6.584374261819193,1,1,50.64710565933356
3.366860635212062,29.74900580974863,1,1,40.821916921083165
5.219403614909742,13.058846124368074,2,0,38.107647552490555
9.18883809324506,25.246861146365873,1,1,57.45182515551023
3.1311789031536583,11.366016369094096,3,1,37.56691040822127
1.3852689630311195,22.037568055598232,2,0,31.049988899211286
3.8321417085083325,24.005696497242162,3,0,44.83983954539663
2.3540448034210506,19.890968515196107,1,1,37.826140131376796
11.19152300193959,16.78940471375396,1,0,55.672347563478866
9.793384364990795,15.296022853681713,1,1,48.98947109221673
7.78414319986987,13.721706663574883,2,0,46.06407053139523
10.521796787158754,28.238228606195648,3,0,69.36697605061936
9.742228884339816,25.765485194693227,2,1,61.01023078741492
2.645555677189412,29.125672766662813,2,0,40.51518923199077
10.764428482634745,8.107430587138618,1,0,46.68445942912532
6.702435782029983,23.271686880091107,2,0,50.37090053597693
9.785561784386719,28.458511420525944,2,0,61.24030659550264
10.805049949120173,9.530826654141503,1,0,46.365614930727006
4.157039962176435,6.662406684169437,2,0,30.06686094044973
1.7655971320682826,23.528016232251478,1,1,34.130209783460494
3.1212543692323296,19.3618278294978,1,1,35.73450337577557
5.411739569201948,26.0457194189568,1,0,44.10117624853044
9.907169808108671,8.494309415657238,1,1,48.132855230939896
10.398401707447949,24.881682796497255,2,1,67.13031741956456
0.579949501108693,10.040683001193614,1,1,22.15975895219921
6.373593979642006,9.091398571642612,1,0,35.02264329456992
5.300226536210959,9.106644948274823,2,1,40.509421750159845
3.054239820413398,25.364368005784552,2,0,38.33772958854726
1.8784517243373522,21.629930517405004,3,1,41.586107814564414
4.382574471141721,18.076635619227982,2,0,40.90842190150399
11.34346159499397,13.970762103087562,2,0,58.09774189664674
4.216833718238685,26.930013520327705,3,1,51.08307788775282
6.46609215004871,14.811127685565884,2,1,50.45052756972984
8.584718027294546,25.41498598678943,2,0,55.552507821942996
4.681740427361881,15.97837271425546,2,1,43.34749342928671
11.675493951291047,14.42361073562269,2,1,61.006010136583974
11.568143891834278,16.566994641740163,3,1,66.64963114373664
3.3954964019916876,12.534446854103551,2,0,30.330150302582847
6.218357817762433,23.690234504406277,2,0,47.04135988591842
3.960100562892851,17.56800975231198,3,1,46.69867369896216
3.7756656853408774,10.805317378670432,1,1,33.54465208206932
0.9241998945771271,27.489364331864213,3,1,45.44230659498907
7.509989840768814,14.597280534330284,1,0,39.51282183248214
6.280808767131907,18.588821527849714,3,0,48.22545730518331
1.0920056393748776,27.661802774113674,3,1,40.30721992399624
3.7044343387210317,20.605949897849804,2,1,40.63313101166645
10.945057688616517,7.922451017709101,1,1,55.11780043115194
3.254961742670183,28.495803090336878,2,1,44.93603734926974
2.1662910290490656,20.692701326785446,1,1,32.30776629109792
6.128706743191975,13.372640366427152,3,1,45.14975069826632
11.834980222271907,8.481801816584682,3,0,56.9673124611887
3.283635622382255,24.8506297317574,1,1,39.35072415781125
8.229558795167604,20.50181889821284,2,0,48.274961804858094
9.258625576280252,18.336527299408036,2,1,57.25222633052064
3.232831755912596,27.34731457627394,2,1,47.6481461348186
8.874488009036385,24.71493028061327,2,0,54.037811514820454
4.729506026271412,8.791871993318779,3,0,35.576875176065634
7.771517051826164,12.793051694888705,3,0,46.74257923868153
7.7855916737502895,11.212228495361643,3,0,45.80058393343626
6.661408866859722,23.598657314316924,3,1,58.21457588294618
1.5383323556256956,5.838310868394484,3,0,26.215321061679877
10.105978699276237,19.247242121782914,2,1,62.77999512944961
4.188970747174962,24.061467143517262,2,0,45.04346831094375
2.6449628695983236,26.919140919043738,2,1,39.425590896402916
0.968914127879785,13.552043717897687,2,1,30.798126031261514
7.295268846664781,25.53143261680032,3,1,57.96742744120741
8.291990161186249,7.765793423880181,3,1,54.113245133953754
0.6907600326703458,26.161307293362956,3,1,40.22524047188194
6.389070170441731,8.18721655829956,1,1,39.13418596803328
3.1047014147762866,14.932182264009182,2,0,29.70705874687475
7.9194870897086735,24.93238414448884,2,1,56.86503770559299
2.5052139335574015,8.747935683719344,3,0,30.94372771312033
8.44578398817836,10.731284880816037,2,0,48.48827918663812
4.947456482456181,23.056314209826656,2,1,46.08703691844743
11.272394870472446,23.00091341365186,3,0,64.51634951654782
2.081490857678922,21.028690822132432,1,1,35.75026635068078
4.422263037077973,22.3487111116775,1,0,34.9573352108418
1.8049454942667742,18.568111083689903,1,1,33.84047342096251
11.133976610203472,11.294976472673818,3,0,58.16074256476219
10.589402563881281,13.642399837597987,2,1,59.55989351738632
3.4663287187242897,9.539942920035642,3,1,39.857996513212996
8.089816529393058,27.711264033340708,3,1,62.66376690137038
9.898055302313981,19.58479486915301,2,1,61.224816467378545
6.884809333393817,15.021285419090997,1,0,38.12245968300745
6.590981651094075,16.550145091103317,1,1,43.698825999746454
3.2813013453551942,28.682083490295383,3,0,46.17053606230936
1.5706818297678409,8.833785077902006,1,0,20.599104447328536
10.817981216463258,19.655745800419933,3,0,62.097461227963635
10.8548076573783,17.64721697211165,3,1,63.63528985687586
7.780666758642582,20.286355885866197,2,0,47.4954972287482
4.3988425970600575,5.452754595521013,2,0,31.021598636302752
4.5159101080456,26.803097723603788,2,0,45.09387008526931
8.848490307007753,28.30295706209031,3,1,64.30795414923594
10.816767989454636,19.128329589730225,2,1,61.24765122729771
10.701493879048849,22.416270596922306,1,0,55.822614343655374
9.468568777362675,28.062484529432393,1,1,60.46877277500565
7.883363930774309,22.680965857834966,3,1,57.01075688950183
1.4676095974430616,8.813476072856533,3,0,28.014040462923084
2.358730212088058,19.40720900417033,2,0,31.523780418305932
10.833373168061412,20.167876159571396,3,1,70.882938459385
7.473934186085284,15.60326678255965,3,0,50.282159713262956
0.605766093591241,23.41110589061807,1,1,31.706908714896368
1.6669227429593692,28.359175369225373,1,1,37.91099205479455
8.130270344742641,28.139212822669407,2,1,57.84648396652444
0.5582082142315149,16.270984285103303,3,1,38.324968999973734
2.3492925913012344,7.830951146018881,3,1,31.500625966612684
6.810438577715741,29.621029974058363,1,1,54.795340000981724
8.456794773465973,25.972452161148354,3,0,60.191183492048225
7.997554484279906,8.11656703008167,1,0,37.908598911062796
3.0790970587964375,28.02104706543431,2,1,46.38282004907668
8.690061045496662,26.747409051553205,1,1,56.48348216977443
3.2283645062132007,17.970951428151803,3,1,42.116741485819134
4.242096528831579,19.78188589362323,2,0,39.53453946137453
9.084651158857278,14.975067596753256,1,1,49.22587205244798
7.970778339042969,6.369040970550783,1,0,37.28524928194424
10.266069220683047,13.379931041147524,2,1,56.63781278927774
8.062548261453948,25.071336214950286,2,1,57.558487494186124
7.035548938357923,5.115800575115071,1,0,35.04158435840318
1.5772598300230634,13.337479292278605,3,0,29.54553432074394
4.728731735183485,14.954217339773583,1,1,37.774077783269874
3.5498272283398427,18.434890073448074,2,1,39.7041252252852
3.3058808988594612,27.996390410319012,1,1,44.60347027391888
11.689621379653124,13.658649859149032,2,0,57.949278850876574
5.020623833667745,13.673830047405692,2,0,37.70630879538009
10.758535384536803,23.43753120274371,3,0,65.70496188450349
7.758094198968523,16.30544852224518,2,0,45.869282556702906
9.640329990728956,10.61512057349955,2,0,51.008576766286275
6.280326570709709,16.310987903317336,3,0,47.31992794578501
7.13439467320313,8.521425509494996,2,1,42.39425751979826
6.163953478916935,9.409674662655583,3,1,44.28160356814263
2.7452943596775117,17.459194318486993,3,0,35.5668055645566
8.808199325507312,15.473136237613698,2,1,52.06646672735982
3.7288821680698416,27.8711475267025,2,1,46.43277809883186
0.7796336139617192,14.059847477915827,1,0,18.747333345802925
7.92293140293243,19.514708756951087,3,1,58.2821733568261
2.536772813181063,20.80660719798826,1,0,32.91770151019905
11.315273720058514,5.327361414708341,2,0,51.04348420188818
11.470178635529756,21.588434300417767,1,1,61.75766757703607
11.020940487535158,9.450899171743785,3,0,57.509846261222435
4.756825052937611,29.026757936736377,1,0,40.293690335009444
0.6777510900819754,8.716568193827824,3,0,26.95002280533462
11.175663469758842,15.365603093175594,2,0,57.7367781714301
5.424117705649115,7.1337417019660965,2,0,34.63032926222413
11.6165304190022,29.921856296148682,3,0,71.11133669796298
11.581629736526407,17.554875258281065,2,0,63.36130618567356
10.30960873787464,19.884625433001094,2,0,58.74422589396031
3.8861622588002356,6.676911934710687,2,1,39.06368719954979
4.92862387892214,23.749011759979446,2,1,49.099339079338996
10.288071722443854,10.247639827389644,3,1,57.06941617842397
4.144603059297193,27.451357236017845,1,0,38.3802761137746
2.4491665868900636,10.12849101205018,1,0,20.024184618804163
6.903214518271027,9.767193016591664,2,1,46.62656543410192
11.265779902848982,5.913741696202372,1,1,53.836393120959166
8.50434266176219,16.80167362774998,1,1,48.822200170018
7.055703456027697,19.121028331565412,2,0,45.32845460772863
1.6175296783638382,6.64271598570881,2,1,28.13572041898723
7.572583107040452,24.388190417375263,1,1,49.95445544501808
11.885619276199028,16.33222086870069,3,0,60.90987081133243
2.1109661752200264,18.1097567331895,2,1,38.67601666165602
6.460791002182972,16.019068673455703,3,0,47.22323544695028
10.589790327171487,15.01907652188315,1,0,49.66459817923244
9.01883910417335,18.991008282705447,2,0,49.06688450502888
8.515681021445582,8.881006148267813,3,1,55.580349467086386
8.578566965851756,9.548203262381778,2,1,49.0955864305504
4.634148239027184,26.544640525337933,1,0,43.550597924025396
3.876306209041674,28.652886553340817,3,1,53.5392707545164
9.807653288002907,14.332732906993824,1,1,51.40631589939048
9.816304038810578,11.768616828588844,1,1,50.0791388193221
10.471331663671192,21.099988580975396,2,1,66.51769046548748
11.00226635439942,15.21835427745241,3,0,59.969292736000696
6.3804375869007846,5.6346588915086215,1,1,36.49548563896079
6.2674373889027954,8.90381493415476,1,0,34.200044504154384
9.680394558117914,22.899305721184938,3,0,59.74494180695712
7.974585203944299,21.473098547753786,1,1,52.289711694701495
8.572619088463588,5.677399812587087,1,0,38.97264990990649
9.651615698515162,10.549304048323735,3,1,60.03544548556275
10.735061430902013,10.776869914701784,3,1,60.894158035048854
4.386944303792662,21.79731858996821,3,0,42.469591331979615
4.819203955359356,5.492763443859104,3,0,35.05530053914636
1.5807923081699935,7.602714549614346,2,0,22.593837857830493
7.150221621456001,24.997902134329735,3,0,54.29433851457785
0.913336148662534,9.46361655135834,2,1,28.68725895291706
5.8543772085232915,21.31865269629687,2,1,50.51414117829183
6.740413299137131,10.954569526168163,2,1,48.19329896482943
3.795224399475271,7.486034818983629,1,0,24.25431473434894
7.294582496543624,11.079304774986353,2,0,43.3087706007249
0.8507528742990684,23.05667329639148,2,0,31.840902294773525
0.9295041706159658,26.392411702657142,1,1,32.275518720818454
9.95990644758607,25.75549661417479,1,0,54.91775520529832
4.642192376229524,14.92958824046137,1,1,34.3843743245278
1.961195895496675,21.702128414266156,3,0,38.71858012530118
6.5057974906302505,10.124607385395525,1,1,40.16116049848833
9.354925860634024,12.328693256525332,1,1,52.07512188917927
2.9819418162136966,27.408395463027993,2,0,39.80296176221691
7.6632404719185025,5.325048087768401,1,0,35.8144198104668
1.481495847428332,7.137713271361702,3,1,28.541509906397046
1.0943397934389885,10.197156378650684,1,1,21.571407986074494
6.610578263033702,5.663305096845493,3,0,36.043425478524924
6.717303898516225,9.535885877244933,1,0,34.74821625623832
7.830443867229375,19.576039024242306,1,1,54.793452422596005
8.850050337810607,15.53561376481245,1,0,43.29562449328329
11.722298913819149,27.31679277692437,1,1,61.294108640772265
6.437454005463746,25.436089043461024,3,1,59.49935328163892
4.213999438824328,13.5454337924469,3,0,43.496694330534524
9.644641239840093,11.485585835782311,2,0,50.421117351509274
3.6145708895138533,14.492310204181672,3,0,38.116563580490485
5.548171338114815,19.757373562870193,1,0,37.87917400477905
1.4022483854360586,11.701591020571907,2,0,21.6391853076312
0.7915335492777613,20.60372269622835,2,1,30.835410430083343
11.570456768796138,15.235291304781011,2,1,62.21903843045998
10.113771385890367,18.801179521299506,1,0,50.60511119039131
8.503703370077528,15.903163228382917,3,0,52.82266219172244
5.202958860764103,12.361643988547941,1,0,34.68451262327739
2.4928846808147265,28.711332674053917,2,1,42.54177798304249
2.2990259907174897,24.09014485399402,1,0,33.0505983973581
3.3777933288928463,8.502829394161314,1,0,24.08449820336979
6.816106644120385,26.71169939744782,3,1,61.55181875656136
8.717853111050717,17.18577995623784,3,1,59.6377624410417
8.09226983225391,27.363805672352285,2,0,53.82343221833007
3.7192398148783425,24.996381398682882,1,0,36.294136404942535
11.480950727626732,15.630337611730836,1,0,53.23397706560356
8.985814542001338,5.561732708002935,3,1,53.52075172616572
6.875071603881108,11.716933984623651,1,0,39.17158759945246
7.534788581695051,18.540855366521672,1,0,43.55444776816686
5.325400717919584,20.836955495653683,1,0,37.7392377454434
3.348906379263311,11.447192135830058,3,1,37.668002009466306
4.593685804489509,8.483901851820603,2,1,39.029754563144316
9.215230270340244,25.873255919982476,2,0,57.86618881581567
0.6655251192421925,29.610054517588804,1,0,27.398722366424817
1.8348353658295367,18.142254557567146,2,1,37.060847387870425
1.0290303832501566,9.291982146207587,3,1,29.26591237227035
0.9683812266681566,11.807683162984224,3,1,35.04819716026279
10.337796716126583,5.459766913686669,2,1,54.66497695096579
8.592065382870272,27.857470164012476,2,1,62.330009292214434
5.95299903450424,7.943777072253528,1,1,36.871273028530766
1.625092847486517,19.41291188785634,2,1,36.67458524050626
6.153582563843572,11.85138051718015,1,1,42.72431999232117
5.944925363976505,18.854450062894834,1,1,45.332149971882764
2.4918215039651748,21.285509708796607,3,0,36.906270293721015
5.48929396623669,25.74354509268004,3,0,50.44882291902902
5.082804445569795,10.16053179401508,3,0,41.60880238570851
7.5822761276004895,5.274895716462012,3,1,53.30996217379208
7.803576984977903,8.422140751720182,2,0,42.05358945696743
1.020996112378512,27.50046604620263,3,1,44.279034177119975
4.808045068204419,26.847251939062883,2,1,51.801447408219616
7.697389030713718,19.935327554257707,3,0,51.42855362671625
6.286066973671009,20.012921510841334,2,1,53.43011046364079
10.349633173665707,21.625916863656386,1,0,51.89408027102406
8.074976763617867,9.38428196558624,2,0,45.4734705002713
2.3737459114364414,27.860298648123994,2,0,38.448056482277856
1.3115405951049433,15.469263122301827,3,1,36.32733077869225
7.88782169937263,14.578463206237437,2,0,51.50420958475763
0.8048800712286508,17.97294263207094,1,1,27.595895322274917
7.236419184644828,6.174149169376376,1,0,34.77905587010309
11.312647776387012,9.157084218901986,3,0,60.09515147529782
7.117953045572608,23.45084041065926,1,0,46.94797093928695
4.963954151375002,7.0699666981281615,2,1,40.698040314919005
7.897814512087061,20.078802736659703,1,1,50.97446394293924
5.769908240652441,11.133727742033024,3,1,47.623846601201464
6.774593077133252,14.732390351049414,2,0,46.96508466801855
11.326845300930039,12.217343419267497,3,0,57.63903379518922
4.940180334708904,13.891817911623729,2,1,41.94987766291763
11.553691483975014,22.97614762960614,1,1,65.04327117253962
10.911532382494734,12.428042890579375,3,1,62.79970124165615
2.7515980500769093,19.16011600742243,3,1,41.61057199611812
1.2976549600644027,16.90126005497749,2,1,34.27068993875275
1.6589470158404065,21.591779134066204,3,1,43.60351986094393
0.7095509949928218,28.42074348311895,2,0,32.89943034923812
1.5860940486931765,23.31430243025626,2,1,37.409684362611785
8.354577894288104,10.373509464768919,2,0,43.9924633103588
1.3186694572926334,5.7795783765321165,2,0,20.8318017109857
4.168219748378255,11.556601107495627,1,1,36.60583206929251
10.216066076148728,19.87694826750637,2,1,61.73649293033732
0.7676272609619974,6.285645337106259,3,0,22.46428766328917
9.866387549772762,17.40915618003091,1,1,55.56938111798416
3.741329909894099,19.92107122292223,3,1,48.27902048540772
1.858895517649047,13.356097270424021,1,0,22.466573588106698
8.512477401687732,24.272805093645548,2,0,51.4439048220594
7.7328427379686655,7.664956328344295,1,0,42.17915233065808
10.590928155561109,6.878444543395219,1,1,48.14279249263396
8.953317003744687,23.204718905090083,3,0,58.06473722657654
9.740030699425759,17.38728290515496,3,1,63.11671886508759
3.7433975845700247,22.210059910693403,2,0,38.011373297637526
2.5405547534668123,15.870683465093656,1,0,26.994252650146592
9.13206964386987,11.16005083097767,1,0,45.245915765945405
9.778599501573536,25.477557941854993,1,1,54.83888995440802
11.890809133007743,24.985396974224482,2,1,67.12987664051022
5.245103284481404,22.36741177136067,2,0,43.244275688401274
4.778207986617007,11.803628430749068,2,0,34.60836699435324
9.428749048532964,19.755766671727176,2,0,54.398529665186395
4.419240712909705,14.02434742350067,2,1,41.12763715809213
11.203709244440994,7.289551833165854,3,0,51.753018842280504
10.371746646194635,27.93283938655607,1,1,65.42222423482083
5.433431314812711,8.420465772974035,1,0,30.356037642021853
9.13501727960222,28.75593384552006,1,0,52.92758577656668
9.177243051973846,16.150144323948894,1,0,47.63852634220943
1.685924491613225,9.628323220965491,1,0,21.049087862983455
10.879358426815017,18.547523684458955,1,0,56.1599711264297
6.310402283150357,26.823645896910207,1,0,45.56914071313723
10.004260860239029,23.30562216023903,1,1,61.31237757290911
4.1805704118520355,25.164028696536242,3,0,43.76377370262244
10.798517127706305,21.469584167767934,1,1,60.56102399419467
4.975819305442876,22.306914112946313,3,0,44.08211096944664
0.6246329920234311,26.229891289132983,2,0,31.80718546067064
10.911892728821533,11.241700221479649,1,1,54.252122408148615
1.549796783040536,17.235624091078513,2,0,28.67616995336691
4.172106832289771,10.530236045490057,2,1,37.53740701944008
11.425712621084257,29.691700199916173,2,1,72.56493692357166
11.431982189781895,28.601483492165332,3,0,66.24211735063972
7.09453571341779,5.985670284212647,2,1,42.07543358521261
7.766127939952692,22.63937931289221,2,1,55.800867754103045
5.657123502750677,28.131207935391647,2,0,45.49276909054451
3.871923874527742,9.514383628183339,1,1,32.416630012895325
4.2796422717540334,19.198630763815736,1,0,34.256400231069385
8.233962244885943,27.887207439701047,3,0,56.62669790837329
9.15230708853332,5.848649464644971,3,0,46.059780651878384
9.603159002847258,22.435506681171,1,0,47.02320454614584
9.58060864213737,12.433725184313769,3,1,56.76072093763655
1.5488701850599393,28.10990488441326,1,0,31.541200002248974
6.185833504079687,29.276456129134193,2,0,50.43574983560133
1.1619257401914092,28.606662227835848,2,1,40.053573676532636
6.819582146722959,16.855355416436595,3,0,47.01612206469608
5.577600765793836,26.551066274732836,1,0,42.626835094178226
10.708598101720447,26.11373496337676,1,1,63.58852450167031
4.535522644348905,12.97751183108139,3,1,41.85700393269324
1.8462706889174674,25.722886853766934,1,1,36.21920232779364
2.1444043436076123,5.9251908678873155,2,1,30.30128997522541
9.25737226475093,19.906746962051326,3,1,61.734620711837835
7.609507728137002,10.750220932192576,3,1,54.40312440442576
1.6629107754120878,8.01417214443197,1,1,23.862366925245507
1.4672282703224706,6.923830040730229,3,0,24.835861125159397
8.56114501177988,22.407219396953494,1,1,55.241449030617574
1.3367745731882255,13.496874094201653,1,1,31.17503571501858
9.951390681839097,23.119169288219037,1,1,58.896380856224326
8.621785612299707,6.633908519973559,1,0,41.1155175571107
1.4355109773818473,12.882258445765258,1,0,21.018453557409007
1.475633711979707,18.48728230938343,3,1,36.036038081977125
11.846355152763518,24.76807912097409,2,1,69.73244422267648
4.8041141511953835,12.968812573301747,2,1,41.842429941143024
4.762384691269245,20.647284410925227,3,0,43.95970253960055
9.84719502346128,27.149443705904677,3,0,65.09336432996966
11.393358639914375,20.396579704557613,2,1,64.10986372284904
11.839012233963015,10.823986868840844,2,0,54.20725629149006
9.163849130477828,5.61001953891345,2,1,51.97884497575389
4.826985233605531,26.752471847523246,2,0,46.6631340624138
1.4602582420346908,5.531735271259678,2,0,20.431129677188522
9.437189533165522,26.867541817104986,1,1,62.8697946705692
6.921648871961758,18.2234283506803,3,1,54.12479024123296
5.378553106340227,28.476692462822406,1,1,48.39124052600204
10.923075428589463,24.969580894341636,2,1,66.58166973867651
1.7787710465207405,29.948352763333435,2,0,38.35284523245364
6.16518869934488,13.767795386292754,2,0,41.299086317412176
0.6305669148253192,24.17970722327817,1,0,26.915449401606175
5.889597382932452,15.048272840231053,1,1,39.65863258949622
1.1474876703411296,16.996890507597723,2,0,24.263472682002654
1.866406037082827,20.68763658045925,1,1,35.296120116029755
1.8515518379367062,26.84192785465847,1,0,30.56892022872571
7.965918474334731,29.60208672998238,2,1,60.560940714126666
9.079516111552367,24.206835346612955,1,1,57.41624736240444
7.2087407986173355,15.444169554183343,3,0,52.15074333506055
11.564984307457232,15.533925056926755,3,1,67.33802380581277
4.811011664522597,23.439557539722287,3,1,50.70717439155297
3.7856889922413983,10.969428644207559,3,0,34.891635400675014
10.488889974178793,7.761852828284867,2,1,55.04906793702343
3.0713521429737054,13.865553941019414,2,1,34.714659254251536
11.57705920356703,12.180974791352043,2,1,61.09751393181033
0.6397764589328879,12.407703011399752,3,0,27.259911806722485
11.653606507137848,10.840193776247748,3,0,62.747989684450495
0.9963389874316253,6.052329740909047,1,1,21.45321252965846
10.748145807527818,5.4468483683353455,1,0,41.66357012148696
6.568562754492448,29.693059743400788,3,1,65.86854605031077
11.919095155371954,15.694328343396558,3,1,70.08754993446598
1.348660494457087,14.608166178992041,3,1,39.97557867895766
6.869324270615189,21.991182067326747,3,1,54.48804207827265
11.646979159619638,10.456347196626604,1,1,55.77109223432229
6.515625207956711,28.749029598755634,3,0,56.14509586611215
7.738084338555519,24.6586253603888,1,1,54.08221097646875
8.501109923323098,7.235275057806488,3,0,48.458370219372284
5.727222244829392,15.43951939462321,3,0,40.04615693426099
7.716917920966729,26.97795768905412,3,1,58.912649461204026
7.219614587115653,28.618300557285256,1,1,56.86486431384586
10.863317120646373,16.68503778124674,1,0,55.99163309642655
1.0226333739267655,20.33528473026769,2,0,29.05576837706812
3.7310766803106485,9.17584865230188,3,0,37.47959418112584
11.429732066880426,29.779215653424412,2,1,69.11027006040932
10.738033514745538,10.791792534586085,2,0,51.10032395805091
5.740052657035699,28.568294353378143,1,1,47.15657393940769
7.631524874717672,21.241166224809213,1,1,48.93943526766125
3.689883604283026,20.19341987197148,2,1,43.6310947550772
